time_s,x_filtered,y_filtered,z_filtered,vx,vy,vz,ax,ay,az,speed_norm_m_s,acc_norm_m_s2
1.798195,0.005110730,-0.009756444,0.008747997,0.000292662,-0.000430184,0.000921986,-0.190507037,0.280026533,-0.600162797,0.001058663,0.689132188
1.799172,0.005110934,-0.009756744,0.008748639,0.000134105,-0.000197121,0.000422477,-0.133118565,0.195671145,-0.419369339,0.000485106,0.481537529
1.801126,0.005111022,-0.009756874,0.008748919,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
1.802106,0.005111032,-0.009756883,0.008748963,0.000030507,-0.000028440,0.000133481,0.061332415,-0.057176408,0.268352684,0.000139845,0.281147595
1.803086,0.005111101,-0.009756947,0.008749262,0.000118414,-0.000110390,0.000518105,0.117172376,-0.109232541,0.512673785,0.000542808,0.537117793
1.804066,0.005111282,-0.009757116,0.008750052,0.000258418,-0.000240908,0.001130679,0.167686319,-0.156323558,0.733691532,0.001184590,0.768673546
1.805046,0.005111623,-0.009757434,0.008751545,0.000445384,-0.000415204,0.001948723,0.213040683,-0.198604619,0.932134154,0.002041637,0.976577805
1.806026,0.005112168,-0.009757942,0.008753932,0.000674335,-0.000628640,0.002950471,0.253401906,-0.236230885,1.108729883,0.003091148,1.161593522
1.807006,0.005112957,-0.009758677,0.008757381,0.000940460,-0.000876732,0.004114870,0.288936426,-0.269357515,1.264206947,0.004311065,1.324483648
1.807986,0.005114022,-0.009759670,0.008762043,0.001239111,-0.001155146,0.005421582,0.319810681,-0.298139668,1.399293576,0.005680080,1.466011134
1.808966,0.005115394,-0.009760950,0.008768047,0.001565802,-0.001459700,0.006850980,0.346191110,-0.322732506,1.514718001,0.007177631,1.586938933
1.809946,0.005117099,-0.009762539,0.008775505,0.001916211,-0.001786365,0.008384155,0.368244149,-0.343291187,1.611208450,0.008783907,1.688029995
1.810926,0.005119156,-0.009764457,0.008784508,0.002286180,-0.002131264,0.010002907,0.386136238,-0.359970872,1.689493155,0.010479840,1.770047271
1.811906,0.005121585,-0.009766720,0.008795132,0.002671711,-0.002490670,0.011689753,0.400033813,-0.372926720,1.750300344,0.012247114,1.833753714
1.812886,0.005124397,-0.009769342,0.008807436,0.003068972,-0.002861012,0.013427922,0.410103315,-0.382313892,1.794358247,0.014068158,1.879912274
1.813866,0.005127602,-0.009772330,0.008821461,0.003474293,-0.003238868,0.015201356,0.416511179,-0.388287546,1.822395095,0.015926149,1.909285904
1.814846,0.005131208,-0.009775691,0.008837236,0.003884168,-0.003620969,0.016994713,0.419423844,-0.391002844,1.835139116,0.017805012,1.922637553
1.815826,0.005135215,-0.009779428,0.008854772,0.004295252,-0.004004197,0.018793363,0.419007749,-0.390614944,1.833318542,0.019689421,1.920730175
1.816806,0.005139625,-0.009783539,0.008874067,0.004704365,-0.004385588,0.020583390,0.415429332,-0.387279007,1.817661601,0.021564795,1.904326719
1.817786,0.005144434,-0.009788021,0.008895107,0.005108490,-0.004762329,0.022351591,0.408855029,-0.381150193,1.788896523,0.023417303,1.874190139
1.818765,0.005149635,-0.009792870,0.008917864,0.005504773,-0.005131758,0.024085478,0.399451280,-0.372383661,1.747751539,0.025233861,1.831083384
1.819745,0.005155220,-0.009798076,0.008942298,0.005890521,-0.005491368,0.025773275,0.387384523,-0.361134571,1.694954878,0.027002131,1.775769407
1.820725,0.005161176,-0.009803629,0.008968359,0.006263208,-0.005838801,0.027403922,0.372821195,-0.347558083,1.631234770,0.028710526,1.709011158
1.821705,0.005167490,-0.009809515,0.008995986,0.006620468,-0.006171852,0.028967069,0.355927735,-0.331809358,1.557319445,0.030348203,1.631571590
1.822685,0.005174146,-0.009815720,0.009025108,0.006960099,-0.006488468,0.030453084,0.336870580,-0.314043554,1.473937131,0.031905070,1.544213654
1.823665,0.005181125,-0.009822226,0.009055644,0.007280062,-0.006786750,0.031853045,0.315816169,-0.294415832,1.381816061,0.033371781,1.447700301
1.824645,0.005188407,-0.009829015,0.009087507,0.007578482,-0.007064949,0.033158745,0.292930939,-0.273081351,1.281684462,0.034739736,1.342794482
1.825625,0.005195971,-0.009836066,0.009120600,0.007853646,-0.007321467,0.034362692,0.268381329,-0.250195272,1.174270565,0.036001087,1.230259149
1.826605,0.005203792,-0.009843357,0.009154820,0.008104004,-0.007554861,0.035458106,0.242333777,-0.225912754,1.060302601,0.037148729,1.110857253
1.827585,0.005211846,-0.009850865,0.009190058,0.008328171,-0.007763837,0.036438920,0.214954720,-0.200388957,0.940508797,0.038176308,0.985351746
1.828565,0.005220106,-0.009858566,0.009226199,0.008524922,-0.007947256,0.037299782,0.186410598,-0.173779042,0.815617385,0.039078216,0.854505579
1.829545,0.005228545,-0.009866433,0.009263123,0.008693198,-0.008104130,0.038036055,0.156867847,-0.146238167,0.686356594,0.039849593,0.719081704
1.830525,0.005237134,-0.009874440,0.009300706,0.008832102,-0.008233621,0.038643811,0.126492905,-0.117921493,0.553454654,0.040486327,0.579843072
1.831505,0.005245845,-0.009882561,0.009338820,0.008940899,-0.008335046,0.039119842,0.095452212,-0.088984179,0.417639795,0.040985054,0.437552634
1.832485,0.005254648,-0.009890767,0.009377334,0.009019020,-0.008407873,0.039461647,0.063912205,-0.059581386,0.279640246,0.041343157,0.292973341
1.833465,0.005263512,-0.009899030,0.009416118,0.009066055,-0.008451721,0.039667444,0.032039321,-0.029868273,0.140184238,0.041558766,0.146868146
1.834445,0.005272407,-0.009907322,0.009455036,0.009081760,-0.008466362,0.039736162,-0.000000000,0.000000000,-0.000000000,0.041630761,0.000000000
1.835425,0.005281301,-0.009915614,0.009493953,0.009066055,-0.008451721,0.039667444,-0.032039321,0.029868273,-0.140184238,0.041558766,0.146868146
1.836405,0.005290165,-0.009923878,0.009532737,0.009019020,-0.008407873,0.039461647,-0.063912205,0.059581386,-0.279640246,0.041343157,0.292973341
1.837385,0.005298968,-0.009932084,0.009571251,0.008940899,-0.008335046,0.039119842,-0.095452212,0.088984179,-0.417639795,0.040985054,0.437552634
1.838365,0.005307679,-0.009940205,0.009609365,0.008832102,-0.008233621,0.038643811,-0.126492905,0.117921493,-0.553454654,0.040486327,0.579843072
1.839345,0.005316268,-0.009948212,0.009646948,0.008693198,-0.008104130,0.038036055,-0.156867847,0.146238167,-0.686356594,0.039849593,0.719081704
1.840325,0.005324707,-0.009956079,0.009683872,0.008524922,-0.007947256,0.037299782,-0.186410598,0.173779042,-0.815617385,0.039078216,0.854505579
1.841305,0.005332967,-0.009963780,0.009720013,0.008328171,-0.007763837,0.036438920,-0.214954720,0.200388957,-0.940508797,0.038176308,0.985351746
1.842285,0.005341021,-0.009971288,0.009755251,0.008104004,-0.007554861,0.035458106,-0.242333777,0.225912754,-1.060302601,0.037148729,1.110857253
1.843265,0.005348842,-0.009978579,0.009789471,0.007853646,-0.007321467,0.034362692,-0.268381329,0.250195272,-1.174270565,0.036001087,1.230259149
1.844245,0.005356406,-0.009985630,0.009822564,0.007578482,-0.007064949,0.033158745,-0.292930939,0.273081351,-1.281684462,0.034739736,1.342794482
1.845225,0.005363688,-0.009992418,0.009854427,0.007280062,-0.006786750,0.031853045,-0.315816169,0.294415832,-1.381816061,0.033371781,1.447700301
1.846205,0.005370667,-0.009998925,0.009884963,0.006960099,-0.006488468,0.030453084,-0.336870580,0.314043554,-1.473937131,0.031905070,1.544213654
1.847185,0.005377323,-0.010005129,0.009914085,0.006620468,-0.006171852,0.028967069,-0.355927735,0.331809358,-1.557319445,0.030348203,1.631571590
1.848165,0.005383637,-0.010011016,0.009941712,0.006263208,-0.005838801,0.027403922,-0.372821195,0.347558083,-1.631234770,0.028710526,1.709011158
1.849145,0.005389593,-0.010016568,0.009967773,0.005890521,-0.005491368,0.025773275,-0.387384523,0.361134571,-1.694954878,0.027002131,1.775769407
1.850125,0.005395178,-0.010021775,0.009992207,0.005504773,-0.005131758,0.024085478,-0.399451280,0.372383661,-1.747751539,0.025233861,1.831083384
1.851104,0.005400379,-0.010026623,0.010014964,0.005108490,-0.004762329,0.022351591,-0.408855029,0.381150193,-1.788896523,0.023417303,1.874190139
1.852084,0.005405188,-0.010031106,0.010036004,0.004704365,-0.004385588,0.020583390,-0.415429332,0.387279007,-1.817661601,0.021564795,1.904326719
1.853064,0.005409598,-0.010035217,0.010055299,0.004295252,-0.004004197,0.018793363,-0.419007749,0.390614944,-1.833318542,0.019689421,1.920730175
1.854044,0.005413606,-0.010038953,0.010072835,0.003884168,-0.003620969,0.016994713,-0.419423844,0.391002844,-1.835139116,0.017805012,1.922637553
1.855024,0.005417211,-0.010042314,0.010088610,0.003474293,-0.003238868,0.015201356,-0.416511179,0.388287546,-1.822395095,0.015926149,1.909285904
1.856004,0.005420416,-0.010045303,0.010102635,0.003068972,-0.002861012,0.013427922,-0.410103315,0.382313892,-1.794358247,0.014068158,1.879912274
1.856984,0.005423228,-0.010047924,0.010114939,0.002671711,-0.002490670,0.011689753,-0.400033813,0.372926720,-1.750300344,0.012247114,1.833753714
1.857964,0.005425657,-0.010050188,0.010125563,0.002286180,-0.002131264,0.010002907,-0.386136238,0.359970872,-1.689493155,0.010479840,1.770047271
1.858944,0.005427714,-0.010052106,0.010134566,0.001916211,-0.001786365,0.008384155,-0.368244149,0.343291187,-1.611208450,0.008783907,1.688029995
1.859924,0.005429419,-0.010053695,0.010142024,0.001565802,-0.001459700,0.006850980,-0.346191110,0.322732506,-1.514718001,0.007177631,1.586938933
1.860904,0.005430791,-0.010054974,0.010148028,0.001239111,-0.001155146,0.005421582,-0.319810681,0.298139668,-1.399293576,0.005680080,1.466011134
1.861884,0.005431856,-0.010055968,0.010152690,0.000940460,-0.000876732,0.004114870,-0.288936426,0.269357515,-1.264206947,0.004311065,1.324483648
1.862864,0.005432645,-0.010056703,0.010156139,0.000674335,-0.000628640,0.002950471,-0.253401906,0.236230885,-1.108729883,0.003091148,1.161593522
1.863844,0.005433190,-0.010057211,0.010158526,0.000445384,-0.000415204,0.001948723,-0.213040683,0.198604619,-0.932134154,0.002041637,0.976577805
1.864824,0.005433531,-0.010057529,0.010160019,0.000258418,-0.000240908,0.001130679,-0.167686319,0.156323558,-0.733691532,0.001184590,0.768673546
1.865804,0.005433712,-0.010057698,0.010160809,0.000118414,-0.000110390,0.000518105,-0.117172376,0.109232541,-0.512673785,0.000542808,0.537117793
1.867764,0.005433791,-0.010057771,0.010161152,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
1.868747,0.005433800,-0.010057774,0.010161205,0.000027454,-0.000010179,0.000160409,0.055051068,-0.020411076,0.321652943,0.000163059,0.326967656
1.869729,0.005433861,-0.010057797,0.010161566,0.000106562,-0.000039510,0.000622624,0.105172190,-0.038994294,0.614501145,0.000632911,0.624654626
1.870712,0.005434024,-0.010057857,0.010162519,0.000232555,-0.000086223,0.001358774,0.150512758,-0.055805044,0.879417476,0.001381225,0.893948203
1.871694,0.005434332,-0.010057972,0.010164317,0.000400808,-0.000148606,0.002341843,0.191222164,-0.070898716,1.117274808,0.002380538,1.135735683
1.872677,0.005434824,-0.010058154,0.010167193,0.000606844,-0.000224997,0.003545675,0.227449800,-0.084330700,1.328946012,0.003604261,1.350904357
1.873659,0.005435536,-0.010058418,0.010171349,0.000846334,-0.000313792,0.004944971,0.259345060,-0.096156384,1.515303959,0.005026677,1.540341520
1.874642,0.005436497,-0.010058774,0.010176966,0.001115095,-0.000413440,0.006515288,0.287057334,-0.106431159,1.677221519,0.006622941,1.704934465
1.875624,0.005437735,-0.010059233,0.010184200,0.001409089,-0.000522443,0.008233042,0.310736016,-0.115210414,1.815571564,0.008369078,1.845570485
1.876607,0.005439273,-0.010059803,0.010193185,0.001724428,-0.000639360,0.010075507,0.330530498,-0.122549539,1.931226964,0.010241986,1.963136874
1.877589,0.005441129,-0.010060492,0.010204032,0.002057368,-0.000762803,0.012020813,0.346590172,-0.128503923,2.025060590,0.012219434,2.058520925
1.878572,0.005443320,-0.010061304,0.010216833,0.002404314,-0.000891438,0.014047949,0.359064430,-0.133128957,2.097945314,0.014280066,2.132609933
1.879554,0.005445857,-0.010062245,0.010231657,0.002761815,-0.001023988,0.016136762,0.368102665,-0.136480029,2.150754006,0.016403392,2.186291189
1.880537,0.005448750,-0.010063317,0.010248556,0.003126570,-0.001159227,0.018267955,0.373854269,-0.138612529,2.184359537,0.018569799,2.220451989
1.881519,0.005452003,-0.010064523,0.010267562,0.003495422,-0.001295985,0.020423090,0.376468635,-0.139581848,2.199634779,0.020760543,2.235979626
1.882502,0.005455619,-0.010065864,0.010288690,0.003865363,-0.001433146,0.022584585,0.376095154,-0.139443374,2.197452602,0.022957753,2.233761392
1.883484,0.005459598,-0.010067339,0.010311938,0.004233531,-0.001569650,0.024735717,0.372883219,-0.138252497,2.178685876,0.025144429,2.214684582
1.884467,0.005463936,-0.010068948,0.010337288,0.004597209,-0.001704490,0.026860621,0.366982223,-0.136064607,2.144207474,0.027304443,2.179636488
1.885449,0.005468629,-0.010070688,0.010364706,0.004953830,-0.001836713,0.028944288,0.358541557,-0.132935093,2.094890266,0.029422538,2.129504405
1.886432,0.005473668,-0.010072556,0.010394146,0.005300971,-0.001965421,0.030972568,0.347710614,-0.128919346,2.031607122,0.031484332,2.065175626
1.887414,0.005479042,-0.010074548,0.010425546,0.005636358,-0.002089771,0.032932168,0.334638787,-0.124072754,1.955230915,0.033476310,1.987537445
1.888397,0.005484739,-0.010076661,0.010458832,0.005957861,-0.002208974,0.034810652,0.319475467,-0.118450707,1.866634514,0.035385833,1.897477154
1.889379,0.005490744,-0.010078887,0.010493919,0.006263500,-0.002322294,0.036596443,0.302370046,-0.112108595,1.766690791,0.037201131,1.795882048
1.890362,0.005497041,-0.010081222,0.010530711,0.006551440,-0.002429053,0.038278821,0.283471919,-0.105101808,1.656272616,0.038911307,1.683639420
1.891344,0.005503611,-0.010083658,0.010569101,0.006819993,-0.002528623,0.039847923,0.262930475,-0.097485735,1.536252861,0.040506335,1.561636564
1.892327,0.005510435,-0.010086188,0.010608973,0.007067617,-0.002620434,0.041294744,0.240895109,-0.089315766,1.407504397,0.041977063,1.430760772
1.893309,0.005517492,-0.010088804,0.010650204,0.007292918,-0.002703968,0.042611138,0.217515211,-0.080647290,1.270900094,0.043315207,1.291899339
1.894292,0.005524759,-0.010091499,0.010692661,0.007494649,-0.002778763,0.043789814,0.192940175,-0.071535697,1.127312824,0.044513358,1.145939558
1.895274,0.005532211,-0.010094262,0.010736205,0.007671709,-0.002844410,0.044824340,0.167319393,-0.062036377,0.977615457,0.045564978,0.993768722
1.896257,0.005539825,-0.010097085,0.010780693,0.007823143,-0.002900557,0.045709142,0.140802257,-0.052204719,0.822680865,0.046464399,0.836274126
1.897239,0.005547575,-0.010099958,0.010825974,0.007948145,-0.002946904,0.046439502,0.113538160,-0.042096113,0.663381917,0.047206828,0.674343062
1.898222,0.005555435,-0.010102872,0.010871896,0.008046053,-0.002983205,0.047011563,0.085676493,-0.031765948,0.500591486,0.047788341,0.508862824
1.899204,0.005563377,-0.010105817,0.010918300,0.008116355,-0.003009270,0.047422322,0.057366649,-0.021269615,0.335182443,0.048205887,0.340720705
1.900187,0.005571374,-0.010108782,0.010965028,0.008158683,-0.003024964,0.047669635,0.028758021,-0.010662502,0.168027657,0.048457286,0.170803999
1.901169,0.005579400,-0.010111758,0.011011919,0.008172816,-0.003030204,0.047752215,0.000000000,-0.000000000,0.000000000,0.048541231,0.000000000
1.902152,0.005587425,-0.010114733,0.011058809,0.008158683,-0.003024964,0.047669635,-0.028758021,0.010662502,-0.168027657,0.048457286,0.170803999
1.903135,0.005595423,-0.010117698,0.011105537,0.008116355,-0.003009270,0.047422322,-0.057366649,0.021269615,-0.335182443,0.048205887,0.340720705
1.904117,0.005603365,-0.010120643,0.011151942,0.008046053,-0.002983205,0.047011563,-0.085676493,0.031765948,-0.500591486,0.047788341,0.508862824
1.905100,0.005611224,-0.010123557,0.011197863,0.007948145,-0.002946904,0.046439502,-0.113538160,0.042096113,-0.663381917,0.047206828,0.674343062
1.906082,0.005618974,-0.010126431,0.011243145,0.007823143,-0.002900557,0.045709142,-0.140802257,0.052204719,-0.822680865,0.046464399,0.836274126
1.907065,0.005626588,-0.010129254,0.011287632,0.007671709,-0.002844410,0.044824340,-0.167319393,0.062036377,-0.977615457,0.045564978,0.993768722
1.908047,0.005634041,-0.010132017,0.011331177,0.007494649,-0.002778763,0.043789814,-0.192940175,0.071535697,-1.127312824,0.044513358,1.145939558
1.909030,0.005641307,-0.010134711,0.011373633,0.007292918,-0.002703968,0.042611138,-0.217515211,0.080647290,-1.270900094,0.043315207,1.291899339
1.910012,0.005648364,-0.010137327,0.011414864,0.007067617,-0.002620434,0.041294744,-0.240895109,0.089315766,-1.407504397,0.041977063,1.430760772
1.910995,0.005655188,-0.010139857,0.011454736,0.006819993,-0.002528623,0.039847923,-0.262930475,0.097485735,-1.536252861,0.040506335,1.561636564
1.911977,0.005661759,-0.010142294,0.011493126,0.006551440,-0.002429053,0.038278821,-0.283471919,0.105101808,-1.656272616,0.038911307,1.683639420
1.912960,0.005668056,-0.010144628,0.011529918,0.006263500,-0.002322294,0.036596443,-0.302370046,0.112108595,-1.766690791,0.037201131,1.795882048
1.913942,0.005674061,-0.010146855,0.011565005,0.005957861,-0.002208974,0.034810652,-0.319475467,0.118450707,-1.866634514,0.035385833,1.897477154
1.914925,0.005679758,-0.010148967,0.011598292,0.005636358,-0.002089771,0.032932168,-0.334638787,0.124072754,-1.955230915,0.033476310,1.987537445
1.915907,0.005685132,-0.010150960,0.011629691,0.005300971,-0.001965421,0.030972568,-0.347710614,0.128919346,-2.031607122,0.031484332,2.065175626
1.916890,0.005690170,-0.010152828,0.011659131,0.004953830,-0.001836713,0.028944288,-0.358541557,0.132935093,-2.094890266,0.029422538,2.129504405
1.917872,0.005694863,-0.010154568,0.011686550,0.004597209,-0.001704490,0.026860621,-0.366982223,0.136064607,-2.144207474,0.027304443,2.179636488
1.918855,0.005699202,-0.010156176,0.011711900,0.004233531,-0.001569650,0.024735717,-0.372883219,0.138252497,-2.178685876,0.025144429,2.214684582
1.919837,0.005703181,-0.010157651,0.011735147,0.003865363,-0.001433146,0.022584585,-0.376095154,0.139443374,-2.197452602,0.022957753,2.233761392
1.920820,0.005706797,-0.010158992,0.011756275,0.003495422,-0.001295985,0.020423090,-0.376468635,0.139581848,-2.199634779,0.020760543,2.235979626
1.921802,0.005710050,-0.010160198,0.011775282,0.003126570,-0.001159227,0.018267955,-0.373854269,0.138612529,-2.184359537,0.018569799,2.220451989
